plaintext,ciphertext,algorithm,private_key
51244010996450122532524504977802620351,25312618709203204094714081929743063903797914766397901204188588403064389494177686152612244562050281951921626910948600,AES,
264789262662944150707694702885476384219,89288933882266232425378303706392727668318023503326379425985081116467433701783610080366018615622,DES,
273341643729536847077461440765904396583,2072279810916951415063586567032100107387168782582983931339965947305993844014430807482021154637807,Blowfish,
91481206981824561783069861729000881039,789145939101100593933597620671677054183791112355543980606872584962411969997623030767321545172797,Blowfish,
237551708218809515217826088400472026887,1475505195246804128805711562902814077237689161924748451166648880172188444170809113505500801969937,Blowfish,
300373337034663405782164569035393851820,39097867933430122715616672570241924487499071510700085558560771454709267352680411213424444312465185177860289398644107,AES,
308642085531818917523199281819495978680,672664506905914869009866772759346861144914070029927151595859009665232417826179945537092972008070,DES,
110346969473484055313630958924778721735,62579396669573193926430367678671426823270575745483505183942251886408118915568,ChaCha20,
13847185974423462228485764933773613290,1838931642244012887232658679211561981761310722712415447479843615987920368483246100832934037504992,3DES,
232604428779912085738490217267332685388,1109598670633823403654146113640001363735833304031298629246548265602288985670951723029333002949909,Blowfish,
301718848412838673784964256802394255976,1636811515281097751200555238679426181451142102083464219779813846854673568746540904672872356304704,3DES,
293011617165613220661751972830602458671,1517069599717682832095835529535218789702126812307052507568559216992204036862797387719819906921439,Blowfish,
133071846126708510865032515402166816966,23056262494609247334972965123145852499598645959832714991058401606832349957553379664092211157416045131525397284402801,AES,
241575094529012486353012199875095229354,77137367349559192900344471010814018579893541847091665215442661704503176115658,ChaCha20,
254996267539134640787036524995252276936,1238213758929758593864952529754561642738925579790634269042752018123089901201085145650649751325581,3DES,
216456394967038305881586713341464399528,114386699468835412892491067133621470993911501353322636749774064587971890431109,ChaCha20,
308792316166484456875741896336029432726,41839045921296465643249331642763535967704066740224531775013880631243643537869,ChaCha20,
241881359562082158250064095615655718266,714745608699353670160762440073758649301541723902065994893073945767564870571071868671775768522174,Blowfish,
333616597099791740372170470099969014364,501866008173665298005051920946494051631304535331692344926492487565774898041646922474869704385613,DES,
273661588491213701890635676615196980863,73460589090121268955062237857516410021194456553239007319448470272441204859572,ChaCha20,
338287158614288661480591595201581569564,1049372572935638348942972336071621475366630288005100673700370025405731159011472267224080585364837,DES,
121629160849256790332323752344554430075,24186865600921793732619439590805958872247792632819149882750368453338698377436356644980530127328346322253928507951609,AES,
309253928850002427370468952127766835469,2100180726931228304643060004023356060133700916572137151974235889442785127800203707430296883441196,3DES,
274769204065493029903365082505652665594,38047941775750276925456775886996691378478131647860610138313079583778507644363648367486474176186713116129277025114509,AES,
272317001066367448130993261708791620277,980904282415603944353089747527439778113175274651245847054748822527481149078736286574881898169344,DES,
164232237658496870691975134723947348885,1324567225611159188039086737011390093169815421440786087913275927224446470971860949864719873397424,DES,
159491574058274230133024627291357727775,2119291119184863360267829150808852448626104005641774203566017026695497930442293534892904269272113,DES,
217924162007708681097453526500947020238,1229358595059661577035920058148949315056919712412579500298865752331229529237470286981868893276787,DES,
216467552491710733199251525240184849825,37818340673674999007562065969633605677148196190826334881791202826102999701801,ChaCha20,
100515022092069203435958902052708383859,13189381904249326012342696449737956503222883704102411694885551079176287585685738318067092867790323182001059395714209,AES,
141711887557161705324362388218631785766,11938959848987665895083782068894015310650065563252624325879608079253539376935588334750452330206464553924010326326717,AES,
253612242092915982121750062275476121066,90950834185771338638639068702138842673981337336187269434889966031793818668302,ChaCha20,
275090720039103083476602674999381212586,1048890055114716202084798791891873498187840426670344140463332637171775701919583060148545287413721,Blowfish,
268852909860871865339959338594825201275,504054719688205768886513645013273045865169123566004027999365635284503236147951270685198620039375,3DES,
144734103612572817882572791038792155212,74367386372217645612801246059972160173919300428463604816305689858003640459866,ChaCha20,
187056589349388051657692567276681345388,15625634771512155896350284793839826196239041328736108487345594573243421306188,ChaCha20,
266915148951231681041140935618927077172,54763524488258857851758102755237183622359204885401046422000264378919249432933,ChaCha20,
126876596567156938926809433929327902702,22849428284577808754647637015274152610398033596938519133416465361477652904451053867053742964488513019721214636758024,AES,
78377350826567658253700419874731266750,1829032135671345514506699166373863002090828792883258876744778798515397849759597231913030238481850,3DES,
330792407646759990580416479421246843527,33791637922014590819177616596636121306565414074589661985247802622483360530459398308133728072913858332001137379396498,AES,
272464635472373003508408049577583172680,27616350826366413626205256143873886936258707928958866897137584734679393823904691128217703670245958688827915624017296,AES,
38691323631815436350423665334418706410,388145170491000133461449326151547185140195290846283739765951108002373523049472006831672686925464,Blowfish,
273454551047011149682256801136792421346,2081372805720326332091963265426818079532288154400094625843363640176500096972358124442705706998283,3DES,
290834812296876470052027541515227227866,101725961598055020881411623312471674575002569240851826091338005919323200079880,ChaCha20,
308458452078817504422296342781485559585,978355208632395140849593003166967395751321755111624010702033342510061107575150545395675243945934,DES,
18761646127796342459354079314216456913,1255831317836811856140834138995475882939615399253201779550569888944523731610074351571196919984758,Blowfish,
231394359596839190896924869682815385294,649048788021640028858921090439850036902342895044649788996257553272116488759843266623499509882193,3DES,
183750571129885858355896452779300587228,2070150691029232154501266500473619376708131699703370222394163105898902748731136983763895272761952,DES,
190028602312044733142570537776614657583,1212935138791917557228356304700439659975972055974475980508942484064705668476298628587122142492934,Blowfish,
284235491172065270510811795389084643064,1528740998110942111908664085633301629818761155924249858466511587150947287775559694382485692355875,DES,
844977635461390557018909359052666572,1877001147044242256007488295105406227345652701871476656591318593472075587024085172475480676681374,Blowfish,
86998036852938452305128338034558895262,1699487409052380573476621859822738136347805588210073680020147682355064128130008905310405157746253,3DES,
110718742391777089766555821278657034218,60078935329014637283682286605770801379535683098856667430985940657215708555808,ChaCha20,
263598800566366246889803944082235241197,1513069242255356392916969383848669957632118874436043473123271807840091965876375819633386145919634,Blowfish,
283222990508345686206766167123517306929,51170339743278270442760649175647919337613579545948633133056499878158351236356,ChaCha20,
39325736055886418432946367099258452860,10762646959876004758918556813501914441944957790005711250865754002863629429758351251143441580082564323005875556829930,AES,
33292372362882628214554437142693941461,866687090757701892906341352983487629791164711408467114372491949014328694292844892302098162487414,Blowfish,
98166942174182556978926422509142873276,30173965454554926631732859070842629718042569024008249011705671085092497062860850077347817750156990441110563348902319,AES,
277491230456927526135982320159930130357,26533325910611847581147512709602604499423517414419571247118549675935982147322696351583420997948478885108196149621413,AES,
284439286746186484084104970070367886022,1570248034591525854531026216912574781425436909269895344054317002855104535039299938301290458603211,3DES,
181637557136374631044599221713217781709,25600256661908771829590785561725743233648306474251282137822278666005155690991,ChaCha20,
328087069626346190298092515850792722687,15439491438662800740141818487451103996541188895763993995731315851844105332296,ChaCha20,
9360279681051616696331292805859491308,38602777098047524820856168932836702889296844203814829364387847573945076687721008648114014669157408735139992999075680,AES,
177748602452121381458925800749223027310,1069762671847265947654398467674366066302362840242561145974542110153834468603716171417595422073278,DES,
333017849930986836063369597533061729278,150944423624588070954082374732683085414227021768660582456295204703060958826513784431925944851630,3DES,
125919647637460415175415747464321629580,307820684986706960964902235234176640399412453579400270741784071586721442795352480082913839569524,3DES,
232848674311949541953709381446843495088,2125529340696577251027119163422569740822713385522962702940192868025424961720059087260532010690054,DES,
179002495698355597750698845921885269409,62288397462662983014891823055463104497163870297024272818714454201085534613977,ChaCha20,
46988407744230591849328648483754671182,151845805286141832404799184786021313935553489153174078895967932107309263638705201106014997982083,Blowfish,
148394501218733649415174372658314606475,1100485991142633770210774364598089804535408989077221442401813853167133940575489299687360839809473,Blowfish,
73064539339823974059276946270850052444,21525528458436856403213093457442762247771931281865167858536320217397287318641423106247956319074058777240607495256667,AES,
269162254767344342412658188940007565994,31135628232920427219933225599714212457357608846139604887503300964661703056838638177599397075907432696679167139803887,AES,
317258970996733046838804035297088193308,2028363468058605182663160065592209310310839125919686920506460030938402546534436646027648729013600,3DES,
7703652025831351292180642770534941787,36267233990637412255089730833973469720633420700832815867170568321226748367662183054023527960665794499895292674638773,AES,
310620811100467456790010094781512342903,86457912784351269460317453578599822082597119797136744230086225608477653155436,ChaCha20,
308110100773709738877106884115807985632,49458336485813104500016574708791832821239502039363346356193189457766101421925,ChaCha20,
90458114064237983784077455908149386492,22715740308437341231602791826369372308176292236389180416017845996708557741658,ChaCha20,
312690763797308428246238436152278173772,16380939543543005353960922908997457509268241756162194414925464737353168925856133208612439836253959940002607784437904,AES,
152693846192823352773443449773266815998,1506458542204012867078174502656298710657465137062532497020594339883287501159812788834860554944754,DES,
133476728334623136086787498265331708377,2090754399935656334701453288764100009490242995872478361091832668790023563045362574972250576111576,DES,
14853842508711534862849627338664040234,26874245393643614209888318298256450952746308640708233767332564268761579116659061317492785488333160685244548748358501,AES,
316071931877430520398853687745784378069,913646163708684942641785312476548941458829996104301265358216540992615166665210826797817199477084,3DES,
35502902494162417326737420139876770426,1109398678895740334794812773880127801387091580943960003674381455170625664126575999980107764003030,Blowfish,
59315353430799421527810993677156736862,904311184421248437289269694487287077914723151422171761439745458916048471868207053625687849979961,3DES,
222820518808197195132039921226494254370,1925536476842124619454827066872603335941457434755145579205966184737229167548286769433073420388013,Blowfish,
255102181281994912229720691538948111060,69999538340446181477515606514160967457682066841848450546584794253133171672900,ChaCha20,
246984563925969554600248463732222309331,1397734813365489493121832908820850747972395958836618083208557825020199379647157008521974559424748,DES,
103922518240976663635209003790364464268,5949448733610778998259891023175024228098905260279949607397704606119814490455151104220182051065046357926951786149166,AES,
125065997146926943677083321420800121119,1186366030610384242445222126585154020802620838873332447813224600408771080490772808595668723071221,Blowfish,
244640436370639550284660672142008326390,1717080310547708317333889391473157864145708920884356850714060297536655247849345646702291647200968,3DES,
329632632735706911250460934352599973530,46146605903507351130193748211652860147169133146203478564402443093971420328530,ChaCha20,
273706280004241142416585266582480726611,74109263624165765759390613122913154985057507494132732917387956368257526868888,ChaCha20,
176772681758256379326114384012357978597,7300888896510771787498897772192793176431871456828405886108246610253562877907237079813723156553556092944012191495286,AES,
326714468309257861533253721781739130325,1514273925060927161273320867448318364334813219948747382530241286250954781163830379875746992433496,Blowfish,
339743019048833931097731631896519766022,179929829642343016155163007088363678677801350461531598179175522750922900128883598430122546321586,3DES,
34161312024845630744318371440485068872,171758370950533132233191822389862997926539250882838997052776143094943249334697031459474442218163,3DES,
227169412076664227695552538026653301155,20644618758046286401202708642781350778557639051042362333379220708902111651339244609369336406737509728667384831767012,AES,
158644068097348769518690487982963649879,17443016199780772306568381899979778729510654397955284217490202934196104463116,ChaCha20,
308113647143128453197793513781681588096,1250701964666761749841768384258972235953991721234640101504588759093546483733402020145268523642518,DES,
302850587075717798250838486506913017261,1276392758353892729136142951480427310366089626233294966107723290495855940127198668652052807766708,3DES,
41486319737625505265101432087786177740,75147170461318932123312103122249611539949694666300003793015940933987301294221,ChaCha20,
119842874257943730718727463248598973685,3729310207728142745224628389042126296282794978560680305117673427365886436451312155948946320402661121039148299353230,AES,
60727440458464752065348439300909041753,462378956632698164731396615510613147982771310247817596103871382480770184406039089522860280538929,DES,
252770051469120897450218722660156592874,1915336374666091550229695726753712659475998631137825937603365669176981722928252399086561534776741,DES,
229363199180732402348183141620019797419,2163083547996776109100029786123275194889345602753979715120336584854185157953727789080009662136238785339744148109343,AES,
13608582747846733678550127996391121118,28974825997068444973910164445070142650649602286061740428243055859216416996579739266108843928840776889155586663111239,AES,
337432076922868926745041881441021103645,18513293995843948064014016278670993801293367708399269826947702343115334813262,ChaCha20,
281342661797946640069922751672914122240,2072474983107435575362341966060047741210044872074604433789880653282621531320700205037931665591916,DES,
193095985208080136431347260204606258019,1164659333776802090951625537038913912169443449368870060128774482293624334464714736836062829444153,3DES,
3656254895887915921673520042778365852,2026280844845334586241985058289441299778689759416405817943685784976147562408102048510248373910340,Blowfish,
250750719598615184402831818566871702731,564615699526093296802613857338631449166581792795303608634709050703117008090193802834741464333241,3DES,
285686518644627850730033971142340832476,1645652412002244973210318781196805645345488961143169171471295233832690909651763754657506509181008,DES,
275285633814442547194470567205912117454,10868625362314811875911161058095572227135309399014930938781115322174723512266,ChaCha20,
161729312349613501491178569300956519756,1320922213606055798616409748911882722113417157550731526567591587073676431179616697532929097423290,DES,
146764471051294491312710907071200276924,5226140857959323995258372452926143994819160322644004445360159100293091649805497843480656008164998933148527027451229,AES,
336008779410463346214180856294668368679,29879588285827132056687915323851363315941909863863359503790935267303678263407,ChaCha20,
224201019169221732655757363236917959836,2027955806617327036814368376148167191234165108110287181016960316561818430905771279621016014558917,3DES,
242863114957780339722108500783080870735,1648627327705963512445692894780422918529192756282752474295968804867399808244962196679954833725671,3DES,
72703776171434859714819971369416332720,37689693781122810897380108491146946216784203480193044736604766795123371507281,ChaCha20,
248964077889131121894271616862627821792,1234095354687612234182448026852472884818335758102274616642906944150027047122167888293905446175034,3DES,
143882686005520609525447274541112498837,104156907917855056162980662696359074147499031258066463010781901802475874950379,ChaCha20,
199956578686975377073291150833991071944,1550275132833081501291205994467045627257428665380773907317556773775326379291348848730704286688389,Blowfish,
89790754397120843252307951346444304039,875977156438519135680153109335744990744614092548393295617022067582286462948492086968022164423326,3DES,
329167159432974124908399653475414281962,2079260112850889413632683499512562111418134014817698200290190847408013281421181706459639242137493,DES,
185614466244713390605448684523895955727,385790820576043364154779674029713504978996122274954202815955383943647365304974179524192838618769,3DES,
269664921146197946634325348321761472235,2092396316950326380901368817627017895582570761626229934009386680649447106158102957968651228826041,Blowfish,
334502849205430066174467146666540522474,491836422071435647816251893083333678300938414197777956419026724481535049751807459197409091444104,DES,
238663052635831671776476530185402245254,68430730234705769489245973463352042522587547839540716132769502247697978766753,ChaCha20,
224210095630636602503767228265285639339,665052903767810857611097520653149770331192667629611943811733541720244732766267574137519063075950,DES,
251612372113267077592005100036242586907,34909509368765686304994635812543094006493192976113887674189427918021519291264051491475339782038839156720934370050819,AES,
156722320738221232109212159031512010379,18361336972475704657268712944959721881039608240993696253004729060353400041657,ChaCha20,
302552463956663012468917672641128377705,583265848789298474340531909993430552458297910835678721063904821361769101487851421725344611917533,DES,
313644914162235896736716057016261256794,13343027343525368634304106918034086693222749674723589204935185894545058124279620305553979768607276582122348538696240,AES,
313568783066507139477938240428572531874,134662028636468602401693294997213218664514295105299422062457032225158451967003400226468130897551,Blowfish,
226813152815701126473397515968776149301,894184926893088403607343526581526696412674668478670858269999892291239342247903904893875964912881,3DES,
176098021002630174511053762351689620893,1665909929280983005137804924457852757307248239295964079313069671621647688708322554173921853532242,DES,
252189468470486326530853163949969190621,105127423912459423095874777259945476904683204729547805227151340014125938985920,ChaCha20,
97479247912754071947366519825713146334,23946911270678948041522704479594670901132971224034940369641806363938252181554907359523788948071966039150688729945857,AES,
112952444014136395455885876559012942077,1847520182445603263751832325713075356320195914114759121477577184036087178029415588963839940571372,DES,
220473255202120281634154697848905702061,1333674656694099336241640947468159583492073954561930718034862759455547448404672738474704528222061,Blowfish,
322984661167745316607259469424312926510,689549334957277667348878273644333820865148860190421335213785749422816138936728092846436502945434,DES,
314957245721858983709778027114992938942,106607547676746764944432660920406953781102440147010808040364104464302128650732,ChaCha20,
248271296460766446297218319085806243692,49254932950154519301297819018546285896054280429733873936591976885660907845820,ChaCha20,
2158706405135245903581380531776078062,423710482903684037158566496626949459973826291675226124715445054058651825452857460015047174525512,DES,
228391570411482278943472679066683471477,1081682285301543158082916445339116177477025173298872263903916941937694453719977230790388879363958,DES,
23194272587530043937564556016509086709,16185683242646193325140177177711008570932819947340694536922041200877535081513,ChaCha20,
132616840605625905132056553117755633051,18283553597518245918030850496286255462176592987020734261856116806132836486976,ChaCha20,
107144965824198333938307747516799311035,1998512692376242185133148983202678432013655826962313985485834676125804615970072812641702412377723,DES,
193926113111031540076744060240809943166,1514023099117011864748664660902511878016555240906140754015149522152326909864306872245139347612787,Blowfish,
38119184271787399853245409034925250653,84523833464355858940872677284066985010602048042095773105241796189091684530151392602908513993889,DES,
233518367478232334000293793844156063419,452559907204275430044770954457524742042871997184698558239075539557594083508112128251893600583208,DES,
220613672967032937890515481347659746731,848378077894456871428262366726066184393534740749783434504178893242812086328462569856295016220384,DES,
278462788172392272213424531337452016855,98770552748943104394700528413238133263552739302029074447572139541944589859457,ChaCha20,
241711942846848792305909369105658082037,505010028606804900532586732823242355260652547980111209933329978885497534781003304761567798661804,3DES,
247396804534241489858393687275074493783,1832737492149781231328728183815875767807064644780157965936584541545207749682345744651680399722090,DES,
48961857754035278243142409210172437484,2056366998695585412693561381127825544480080264935118604929355418557972845373640400356104034457290,Blowfish,
168718366296084031695647741153503626610,1341369331602337637866228286982915533082890410731755963246677825689614279270521185565566971960670,3DES,
340006099699789858455175358716122881946,10319850841396404472947514606554537958005587537159064933019804248944153664633165234924051063564848713151771596978423,AES,
26826100528859019728419089753062372844,32403039678008998762202665999412486913227752161366460734499764092902159772736867187899241216067400550973084170045721,AES,
250135163081330906814009799254754459019,1216146150065053076273656720149794325214648754307859312083558419109615228904942227661143591479754,3DES,
271125394154315771031033742490610921821,267315136171477548009667432853707972043177086994785636673161553167591964447029085587835964807967,DES,
269940471944202881341551553456592865966,786597307051206689329805822344698337267362827091222768889221368881793660981949426676046789522554,Blowfish,
290638336579447454508440990786036686118,113212652821506961689883505826114812292355821162401285199979857440330703800179,ChaCha20,
336023575327353398709650726995652020829,12234440082788570798726642243638178326952106429420181772377192260579660318416,ChaCha20,
307246008827142340433643121550943271782,62343162685395572296688232234359617310112193576595912212980758951684795640964,ChaCha20,
309271968109909119429153033766488529407,15060043625259657943343123887685994021986802125639115866859640850023490935688,ChaCha20,
142103729997941499510237961425673407901,1739648784442823195349486440087282671358647506129935554738705261555191011223619272146695210851821,Blowfish,
59436478717156654830832402084535713133,623179091565357087619749743591740034377590994695120705218220154740964409762246057761889141487011,3DES,
309273245682790209479030729266175463244,1774108430716875664938907831991233523111040553889769186094035905644192190951459534451042514818210,DES,
158303370174773395252647329261469264063,1656963246721950849588392716831709675878311709724241572920157692284170398856785369262837533497889,3DES,
272891460630595489863624979283386692954,34457403487013933445187279386749318558574605759261940688031649382920752172404972470928751970690587795264323150929586,AES,
213547121781924043749050318322620908588,184226357782108566064358964054140489579588042183832081693228050672182037950469692616142409065162,Blowfish,
168949769818718932983053746724077799103,20657479440706359352977504192015643100211521399874552070022164560301835386878092186129093266864969886639881093811171,AES,
17305421357312969617217587599172828622,1529651835828292866698717544606083573340696138539719063044885103390829429986099803738770546885798,Blowfish,
259036671059733856091388355607724668443,27886709866520901501748094271566604142367956509438494453355375819425408494276224117118282835129200452216687038582996,AES,
228189156223748850694497004577544963232,28766280279757625594793758348497312234532332442859064237998962546022087876973,ChaCha20,
270673721215025351152411832638997573341,10784413438602544646881945064342688949201254024425726629621051127734217283061362017063402601319173336495491260629614,AES,
167248447923673007355032047395570061348,62554698670727387261368357593001841194227170715017051975617046805176161092606,ChaCha20,
189976297041802740798214206935412017123,96396695852641269380821854114635819306222405648292937491366463560543269428319,ChaCha20,
269547694125195472411217513258720210748,43120585286185610880487231928031345984048311162740429745080830674541837960837,ChaCha20,
304064263559844863798075545974205180572,46506694092266842262888795327019835517745335386731157062045703137424716447935781224154697410486,3DES,
41016226641213442860858177195992862499,495771929675113197638886229388610556007230390751323298279614684052791281676455100866940828061195,Blowfish,
165394345824033253000723142543682301640,758795438835705684397816216014877690982415297647737776563067372789504666448928845722896729064294,Blowfish,
297134683856757825656063594441782106017,94329380942099006060257250512693139346838240156700808445941199686723452848321,ChaCha20,
73843729858715236609632919403064174635,759892677176099601017089889733755769157222428862315809653029530864052775580778820975491938611209,Blowfish,
221554412395880639565365856219861481723,23929123063380488569198315461083003094607353878274542481948690660709121709477,ChaCha20,
297732826322899140034539436084698545700,1180070622332559387398677872008080332096946547624513778667407615399247649812981455821480494566966,Blowfish,
189927499185249084645164639092906830510,36195510884811284773399482811207467543874694808447033708007478282744557061186812226176172453071,DES,
193563694485104369334693213767155681984,25219679578910402649482472209890019617932851668962900898333941581217870474592640773934724337977710954339915142791172,AES,
156084917001559927369920267274213512600,1408318125266917398831611128384904290466856320891610422886000020201010944765293236880721409528081,DES,
292247624833121492977401426930099469484,80133371849197281659168685263596781185643483630813158995785865334978987339416,ChaCha20,
317075988503542765491474503616064911127,1635466661666322004435134360700464153158995231941472385604805097875297989710252858121873562817213,DES,
304221550603709914965198997952187239447,31413036279071199434558531263699102965662945236317700699689700647150569380297636111334386221564436084067099590942114,AES,
23281234844962663897981774635653922110,10865892844878080068330696764013567692755451210926216604037396644240994205366965000212965468745098462106840476799352,AES,
33122212415164327215897841080038509975,39123117200006313963166089077952360677333710032727758588813575621777458689197,ChaCha20,
189746711915698039198433644557104248860,541961917129283202520952525263699476968433121710326587913140868608068228628080508010201869489299,3DES,
228310248775768500610288771621586464717,82096922158123305993601824959366022531936499897615672831921716750225815786399,ChaCha20,
265837422433330129363808076424044646679,97019528568705121818729780221286710987954595540315406337461158346813816264214,ChaCha20,
213295880013101843790872719732814433264,21018016611011913480882889201032890511965092719987750287232362004431975578788,ChaCha20,
288412795389071367838895561062532661662,51644490472895299931679129402351099567774227217964344748958139498702701053094,ChaCha20,
41244055364757069551296176244203506961,8359806273281849537295059434007862725006599705146349999721693344800434432273,ChaCha20,
278786363915390053738982147334106163171,1405686973617897660465128742272681171380846546037333034747317690702261161270839682352049396378642,DES,
102072762353020747839693846372946109349,177005596570885745168115411298578422391239107624750737698901162706872860096858764895202322630809,Blowfish,
227064047291402444088669558407002383066,170433107644535923281489152386181214737264349130292253425216890720337688170889943772735592481904,3DES,
292341152347567856833120199835791830733,84142330906622235984716137767846446076250972213199000840823392238157202138140,ChaCha20,
163971397027100469554108685569517554329,93405135199319470926030645952303678733639584119093666263958761763478106569035,ChaCha20,
124267430207485813522649272255903666160,1631815011929567538262952229180291318967959052631948745122178252515011629502062710684808167328267,Blowfish,
141927835117079263313027569678689769744,632916478463129085362735536354737658770448336562794936332524375196638822392454337474846386519158,DES,
242900508066495980550425691341036824559,831359498309239623767800633600330566411964114483533039583531092133911763796339038828359346743353,DES,
318960848723545253471607437933203259296,612600161965644201128202951672655305439360104201762813849887332776726634658730730482145471264535,3DES,
279790602817571681561141067048793864054,75537219961541996825379706873778288273302431947939728305926773095746561056721702835405217001854323680274665296642,AES,
94105165603127037351689070742635603068,19817348641341344840949375945126515993809560244244119655261625598062062168417257379300805332605241051194309246475519,AES,
104281525782855966735288413309829306598,761947148500868254716814244739541897075232068768846830033357803786727464342554055078035017941132,DES,
251988892059139458513333497918919736779,1669483399673934012677942566837314827935694281117070280986181723396510878645544213271729015233703,3DES,
250363615951717370723078296046657333871,376134001541067893817466424746419744170264891780423101517996694604776834099326652972573372382751,DES,
230356247029060334328873114101508519649,1435984342476202384402030881209063297461775774685761461236362373676818279834977172318978946757246,DES,
332791138656199129021799531534708721612,110563951098009934004476434889147272979252739862496635717131280166032865627950,ChaCha20,
119774544535242574132393109518443683946,1364421970966735488551490568662550936243289414091972599554856370591183985265986013233296678850440,Blowfish,
286261550857461615175190943152434060541,389304681247266381242623206575914941154615439067745898349890186268058372053910681757662763490787,Blowfish,
325409900909578569576082944023438448498,26797835424034801299283539318894916147466114325360975603005950458790171472771,ChaCha20,
143288930545218400018293207662066480487,1152766806065900763570096832508939945474542213472674832495234394913458698022327227737396031538125,3DES,
155639580096500830077663506203983523771,856733417893860794828359490368857139359252757469873525759257811877702051582753842018451093108298,Blowfish,
15428978092635123012967570252372582143,1981488257082507104256031683591030708218504753750022305245509532871607336644832099757639199428485,Blowfish,
328504909154388977677467384938990518989,161440760912457105188413311444586535106181998126621992758477061017585235330429863602754392840607,DES,
253707062136502865919021527090177111217,22547262810518159304677491402652652891526170557902519083426088405925913241978447464355411082363958522206231922266599,AES,
266065560392668056226621593960719564170,233309657581404453437970486762331165721650730251520575906281259650868952604839511119636676991560,DES,
318327643265427499535624309701154466878,170031798796031108080729057738492893488828607977062756292268631373854845582012298493347477505724,3DES,
260705505965558605044184985514773753187,1771665051014272137030947998327553269625487043393321240781187245791346862776683197249414022072885,Blowfish,
254055454327954072343150454910220159773,666039088431406661495051414861260443038750376484353095937808731258874263387287914978106926030965,DES,
270951412741534425732522240214720363000,1074156358801894603528536066652430990170512734928549068674498392118683934664935783091766948935800,Blowfish,
248672926208880169414641814936203700300,2111648707930022573245691427409102124989729523076754004377163496141963062112670218953445630997911,DES,
16862557852695826333600619726042298734,29717683288908748308996028243088005595894091210099142229167070052307143895505,ChaCha20,
247210051159332214377880995732363982054,29698734423428440041173785969819587357001234429601988843677771816173554436427,ChaCha20,
334705417863707507134966811462721698033,1044065752028487199159773179456204726164058036837700373276395387093638271887496891573373644863971,3DES,
95018036102742955523442811077728784106,1366538298047885710747401170751424865012804796105867582422423637707784152620825275057384491966194,DES,
275279097221943728117629717725703191780,1300325463291463243190197621076873916648945833855116699344331251279496049577862443264520310423399,Blowfish,
311948930682634938758009324225884554922,715902011314644970904697439268196731059938068949915874951724715935890456676060858115789374510487,DES,
80733611536831823063503399015227637592,1416062427656796804040492408061337019289927105025288241781013749497923812551231329272957682291300,DES,
260104934343574703839744230173536275275,417023887105085202960896629222494606991997504858797331678338503696409401541956465909976322948482,3DES,
240446581557154009542966810756988592474,14384977689837165644511358927174584361555826467255736780832557053451311704946956294088378864323060902115175206766274,AES,
277663173634626852117019261397917489994,1269889317469093216649108126519122595614849622130834179594494168784098410498423274356151460940349,DES,
215905503234548216039969565387585290089,1727047938024037973564071383144912680591430825869158431729368049101565601777105792420746460804685,3DES,
229295327013979360109311067291673025422,31248931632159153390881153516472950807117596238385321994827291040697648515975416483641522639002757499313195501626749,AES,
335178911830156198743306335594089386280,22010914975374081412639801626464636616018917199271182053525062792605790862710840639792080572063255444483166632304533,AES,
229546004780381248940038977876845758749,32419033530938264005220657734232533597591518944849305842017782595382026232690713549057567957151105830982716226246348,AES,
338525517143264247779001103078427928650,1660024274888589286274735256541239934068556571923426088630703582083379409435062280949165376599767253938455692737050,AES,
186427619855738387870885615271648279535,42445501324290654295727705793656673301879392949567873728416547321292793650869,ChaCha20,
163520589785083470427816063798126697128,72633327990608257869253150007363607635840051412350687191784954279463741362174,ChaCha20,
260498490017932046495549913863692668805,650632117479466586230223122070338976181318553713819163382792911508655826253388896812012905289625,3DES,
316112081377613077913250293588732546516,844169699747228210894369427721554011591503904899362170628652923295708223428244350872362306693099,DES,
27996576727070476925853292785824733903,38604333855627035572094042666637748293285584038636436482584636601053307826378711281825859948569641664002675299351773,AES,
307340830347716523772177859313996342378,29683267126524853872819520463512472193633997671533336639332727309759097058487210558300658446962092572559900110778779,AES,
339803591351440202239758692405023934487,1460592535215442102763123387531075008331607161975192895399597338852033085703051933014918443444692,DES,
338589245703425436269275834950230154444,942846109022227018980984505895769845542638312945573765889466783302778836444376247983514248040334,3DES,
226779304777331471478100691809527483780,728841262031648632226377577311158737423015876824876567501057741026582476494695552649253995706375,Blowfish,
242901115267208197797818755993630989640,29184411111170839732654011556452804075032950527217103254786433708009926528618546785149046555437947470488561436550701,AES,
147106084907844700332327764477561653476,1132945202351084645250501508604173701205677201545016415767895599642267284784544873679156920335941,DES,
20760848642011019460005121955780885192,1030999939434361554535872229944124389032866205372548924948035089727016535869373675790906084758094,Blowfish,
45337040731077466366752146347781429905,83870142498098236951151874965966369855661655129840855955649202284456228417141,ChaCha20,
252111938164887523503488211340542768087,1148833188491408264348636766718107841289485628252920454548841474611881851787325951239693246122751,DES,
4969147850444204312717257934772540606,96810408263881138810382713380051493721981438997864218836572246301433061564405924388559429828633,3DES,
82401619761522039801477598831416606444,970988003648934235308252338618299797578962591495547571834988978513086113934495544411472498548682,DES,
323893794588809695187332228373713951996,26069128226792178376732285412414120501936258822573006612894882674969797030159368055598047453998466205114128456118502,AES,
232598086395136068628128627022305986584,4191095218935748154415862045134939971150185923307834148255991207999202227123070009565249799442955370933262127729424,AES,
